unit_id,cycle,timestamp,op_regime,op_setpoint_flow,ambient_temp_c,vibration_rms_mms,bearing_temp_c,casing_temp_c,motor_current_a,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3h,motor_winding_temp_c,power_kw,oil_particle_count,coolant_flow_lpm,ambient_humidity_pct,pump_speed_rpm,gearbox_temp_c
PUMP_001,159,2024-12-07 14:00:00,0,87.35,23.48,4.191,58.05,53.11,37.56,8.999,1.174,81.6,67.69,23.01,,11.984,64.9,2957.2,37.03
PUMP_001,160,2024-12-07 15:00:00,0,85.39,23.53,3.702,58.49,51.86,39.36,9.278,1.227,82.03,64.77,24.3,44.5,12.004,74.1,2953.3,37.18
PUMP_001,161,2024-12-07 16:00:00,0,84.26,23.68,4.211,58.22,51.46,36.75,8.933,1.223,79.54,66.17,23.23,,11.982,42.8,2953.8,37.36
PUMP_001,162,2024-12-07 17:00:00,2,149.99,23.6,4.793,67.75,58.88,52.52,8.415,1.179,137.69,81.71,32.96,,12.006,51.9,2953.0,37.68
PUMP_001,163,2024-12-07 18:00:00,2,148.77,23.86,4.655,67.08,55.67,50.61,8.2,1.243,138.93,81.67,31.34,,12.039,62.8,2955.9,37.18
PUMP_001,164,2024-12-07 19:00:00,2,150.76,23.58,5.439,69.28,59.56,52.02,8.052,1.166,143.99,81.53,32.25,,12.02,53.0,2957.9,37.43
PUMP_001,165,2024-12-07 20:00:00,2,148.33,23.58,5.495,66.91,60.36,51.88,8.113,1.174,138.5,82.56,32.45,,12.011,42.5,2954.5,37.14
PUMP_001,166,2024-12-07 21:00:00,2,145.8,24.23,5.447,69.09,59.61,53.06,8.096,1.111,133.57,81.65,32.92,,11.999,36.3,2951.8,37.27
PUMP_001,167,2024-12-07 22:00:00,2,145.54,24.28,5.216,66.89,56.92,51.86,8.032,1.102,139.22,80.04,31.62,,11.971,52.5,2952.3,37.18
PUMP_001,168,2024-12-07 23:00:00,2,150.97,24.64,5.535,67.77,57.29,51.41,8.209,1.216,142.38,84.14,31.54,,11.98,62.9,2956.0,37.38
PUMP_001,169,2024-12-08 00:00:00,2,151.1,24.66,5.246,66.57,56.66,51.6,8.035,1.115,141.29,84.15,32.07,,12.019,59.7,2959.6,37.42
PUMP_001,170,2024-12-08 01:00:00,2,147.68,24.81,5.34,68.67,58.26,53.22,7.909,1.11,137.58,84.38,33.45,75.2,11.988,41.7,2956.0,36.19
PUMP_001,171,2024-12-08 02:00:00,2,147.31,24.79,5.063,70.08,58.98,52.57,8.142,1.149,139.55,80.15,33.22,,11.99,54.4,2954.0,36.27
PUMP_001,172,2024-12-08 03:00:00,2,150.63,24.75,5.483,68.22,59.72,51.76,7.955,1.146,140.06,83.53,32.39,,11.998,50.9,2956.9,36.52
PUMP_001,173,2024-12-08 04:00:00,2,146.01,24.56,5.447,68.19,55.72,51.91,8.089,1.113,138.41,84.28,32.28,,11.984,46.8,2954.4,36.7
PUMP_001,174,2024-12-08 05:00:00,2,146.39,24.66,5.155,67.12,58.92,50.74,8.067,1.137,137.79,81.27,31.75,,11.982,66.4,2954.1,36.66
PUMP_001,175,2024-12-08 06:00:00,2,149.16,24.45,5.517,68.39,57.89,52.51,8.07,1.197,139.9,83.21,32.27,,11.999,48.3,2952.6,37.32
PUMP_001,176,2024-12-08 07:00:00,2,147.29,24.62,5.559,66.75,57.95,50.6,8.442,1.115,137.97,83.05,31.3,,11.987,58.2,2958.5,37.44
PUMP_001,177,2024-12-08 08:00:00,2,147.99,24.89,6.079,67.76,56.35,52.88,8.187,1.091,138.11,86.65,32.43,,11.989,74.7,2948.7,37.62
PUMP_001,178,2024-12-08 09:00:00,2,147.71,24.98,5.903,69.37,61.08,52.34,8.21,1.184,139.78,86.87,31.93,,11.988,58.2,2957.0,38.03
PUMP_001,179,2024-12-08 10:00:00,2,148.61,24.91,5.734,70.92,61.96,54.39,7.945,1.165,137.56,80.48,33.81,,12.008,61.5,2953.8,38.18
PUMP_001,180,2024-12-08 11:00:00,2,150.53,25.02,5.845,72.98,62.88,51.27,8.089,1.12,138.15,88.03,31.85,65.9,11.997,38.1,2954.0,37.82
PUMP_001,181,2024-12-08 12:00:00,2,148.16,24.95,5.846,68.7,56.38,52.19,8.2,1.081,139.49,81.97,32.61,,11.997,42.7,2959.2,36.85
PUMP_001,182,2024-12-08 13:00:00,2,149.16,25.18,5.836,71.46,61.7,53.92,8.037,1.113,140.44,85.46,33.61,,12.009,39.3,2953.2,36.65
PUMP_001,183,2024-12-08 14:00:00,2,144.31,24.72,5.67,70.05,60.14,53.4,8.286,1.14,135.63,85.51,33.17,,11.998,67.9,2953.3,36.96
PUMP_001,184,2024-12-08 15:00:00,2,147.91,24.64,5.956,69.67,56.88,51.72,8.009,1.188,138.88,82.05,32.27,,11.996,70.9,2954.7,36.82
PUMP_001,185,2024-12-08 16:00:00,2,146.48,24.14,5.862,70.57,59.83,52.57,8.126,1.099,136.36,84.8,32.55,,12.007,43.0,2956.0,37.14
PUMP_001,186,2024-12-08 17:00:00,2,145.81,23.77,5.791,70.23,60.19,52.39,8.085,1.137,137.49,83.8,32.62,,12.01,44.4,2953.9,37.2
PUMP_001,187,2024-12-08 18:00:00,2,146.42,24.11,6.287,70.43,60.61,52.66,8.181,1.166,136.72,85.06,32.33,,11.998,48.9,2951.1,37.71
PUMP_001,188,2024-12-08 19:00:00,2,147.4,24.33,6.312,69.9,59.7,51.8,8.074,1.043,136.92,84.56,32.25,,12.001,60.4,2952.8,37.59
PUMP_001,189,2024-12-08 20:00:00,2,149.65,24.15,5.824,68.76,59.13,52.37,8.12,1.179,139.3,86.37,32.71,,11.988,61.7,2958.2,37.78
PUMP_001,190,2024-12-08 21:00:00,2,145.61,23.78,6.297,68.71,60.87,51.03,8.122,1.09,139.23,84.44,31.36,68.6,11.987,64.5,2955.2,37.98
PUMP_001,191,2024-12-08 22:00:00,2,148.06,23.03,6.635,71.71,62.45,52.62,8.055,1.149,135.5,84.08,32.62,,12.012,73.9,2956.1,38.58
PUMP_001,192,2024-12-08 23:00:00,2,147.13,22.9,6.709,70.65,55.62,52.92,8.211,1.145,138.19,86.43,32.53,,12.007,47.7,2954.3,37.9
PUMP_001,193,2024-12-09 00:00:00,2,147.41,23.5,6.759,70.39,59.27,52.33,8.177,1.178,134.96,85.59,32.21,,12.007,63.3,2953.4,37.72
PUMP_001,194,2024-12-09 01:00:00,2,149.8,23.61,6.572,71.32,60.11,51.11,8.132,1.156,139.71,85.94,31.23,,12.004,59.1,2959.2,38.06
PUMP_001,195,2024-12-09 02:00:00,2,148.97,23.47,6.411,72.5,58.49,53.47,8.086,1.038,138.39,83.51,33.63,,12.001,48.2,2954.5,38.68
PUMP_001,196,2024-12-09 03:00:00,2,150.41,23.59,6.411,71.85,60.84,52.94,8.243,1.101,137.08,82.91,33.22,,12.01,74.0,2953.9,38.77
PUMP_001,197,2024-12-09 04:00:00,2,147.72,23.2,6.829,70.92,61.97,51.98,8.106,1.137,138.5,83.85,32.42,,12.014,39.1,2957.7,38.66
PUMP_001,198,2024-12-09 05:00:00,0,83.75,23.12,6.2,64.52,54.31,39.4,8.995,1.183,77.12,68.84,25.32,,12.014,65.6,2953.2,38.96
PUMP_001,199,2024-12-09 06:00:00,0,84.6,23.15,6.489,65.14,56.84,38.33,9.046,1.209,75.15,71.46,23.8,,11.998,66.3,2953.5,39.31
PUMP_001,200,2024-12-09 07:00:00,0,85.44,23.13,6.505,63.89,54.15,38.78,9.25,1.22,80.63,71.89,25.37,95.0,12.021,74.4,2955.0,39.16
PUMP_001,201,2024-12-09 08:00:00,0,85.32,23.33,6.26,64.67,55.03,39.24,8.853,1.212,81.46,69.94,24.35,,12.003,57.3,2955.0,39.29
PUMP_001,202,2024-12-09 09:00:00,0,83.05,23.41,6.046,65.18,58.58,40.86,9.125,1.178,79.4,72.89,25.53,,12.009,48.8,2955.6,39.77
PUMP_001,203,2024-12-09 10:00:00,0,85.16,23.58,6.342,65.2,55.57,39.2,8.776,1.112,79.56,72.86,24.25,,12.004,70.6,2960.2,40.52
PUMP_001,204,2024-12-09 11:00:00,0,85.41,23.41,6.541,64.69,56.74,40.38,9.048,1.167,79.28,70.93,25.28,,12.004,68.1,2955.8,40.82
PUMP_001,205,2024-12-09 12:00:00,0,89.53,23.63,6.501,64.84,53.34,39.34,9.222,1.201,85.19,69.1,24.83,,11.989,56.5,2949.1,40.84
PUMP_001,206,2024-12-09 13:00:00,0,88.38,24.04,6.474,64.91,58.98,40.08,9.078,1.14,84.66,73.51,24.9,,12.011,68.0,2955.8,40.82
PUMP_001,207,2024-12-09 14:00:00,0,83.46,23.8,6.748,62.97,55.84,39.75,9.034,1.208,79.14,70.65,25.46,,12.043,46.5,2955.1,41.04
PUMP_001,208,2024-12-09 15:00:00,0,84.48,23.57,6.627,65.48,56.29,40.69,8.937,1.218,76.76,71.08,25.42,,11.994,60.3,2955.1,40.99
PUMP_001,209,2024-12-09 16:00:00,0,82.37,23.91,6.664,62.98,55.8,39.45,9.011,1.186,76.59,70.34,24.67,,12.001,72.2,2955.6,41.07
PUMP_001,210,2024-12-09 17:00:00,0,83.94,23.86,6.967,63.89,53.41,38.54,8.971,1.057,78.43,69.44,23.65,106.6,11.993,48.7,2954.9,40.64
PUMP_001,211,2024-12-09 18:00:00,0,85.57,24.21,6.858,66.79,59.19,38.74,8.899,1.127,76.35,68.5,24.3,,11.993,55.8,2954.9,41.16
PUMP_001,212,2024-12-09 19:00:00,0,87.17,24.1,7.089,66.36,56.65,39.53,8.961,1.253,81.48,72.38,24.56,,12.023,75.9,2956.5,40.71
PUMP_001,213,2024-12-09 20:00:00,0,83.69,24.46,7.167,67.38,57.49,38.91,9.022,1.155,81.08,69.93,23.99,,11.99,69.3,2953.6,40.53
PUMP_001,214,2024-12-09 21:00:00,0,83.82,24.5,6.885,65.28,55.69,40.43,8.894,1.096,78.58,76.94,24.85,,11.993,73.1,2952.6,40.57
PUMP_001,215,2024-12-09 22:00:00,0,81.13,24.56,7.121,64.32,54.93,39.67,8.886,1.224,77.37,69.58,25.77,,11.976,51.6,2962.6,41.37
PUMP_001,216,2024-12-09 23:00:00,0,84.71,24.95,7.673,65.68,57.74,42.26,8.811,1.174,78.65,69.37,26.17,,11.989,77.8,2953.2,41.2
PUMP_001,217,2024-12-10 00:00:00,0,83.09,24.86,7.096,66.31,57.49,38.58,9.036,1.217,76.7,72.65,23.45,,11.974,41.6,2955.3,40.93
PUMP_001,218,2024-12-10 01:00:00,0,84.05,24.63,6.931,66.47,58.18,40.36,9.053,1.183,78.31,74.59,24.84,,12.009,57.3,2951.3,40.71
PUMP_001,219,2024-12-10 02:00:00,0,83.42,24.51,7.069,68.03,58.21,39.19,9.01,1.189,75.79,72.06,24.39,,12.042,55.6,2955.3,41.38
PUMP_001,220,2024-12-10 03:00:00,0,84.83,24.63,7.617,66.28,57.85,39.79,9.102,1.184,76.86,73.07,24.99,142.0,11.994,69.3,2952.7,40.25
PUMP_001,221,2024-12-10 04:00:00,0,81.84,24.24,7.693,67.4,57.18,40.39,8.985,1.196,77.59,68.83,25.36,,11.975,74.1,2953.9,39.85
PUMP_001,222,2024-12-10 05:00:00,0,82.36,24.4,7.731,65.85,60.14,38.2,9.022,1.259,78.24,71.03,24.07,,12.013,66.4,2957.6,40.94
PUMP_001,223,2024-12-10 06:00:00,0,88.83,24.26,8.141,67.91,55.79,40.54,9.007,1.205,80.52,70.43,24.97,,11.989,62.0,2956.2,41.18
PUMP_001,224,2024-12-10 07:00:00,0,82.68,24.55,7.247,67.53,59.78,42.06,8.953,1.102,77.86,69.06,26.3,,12.019,53.4,2956.4,40.74
PUMP_001,225,2024-12-10 08:00:00,0,83.03,23.95,8.092,66.75,59.44,39.97,8.893,1.182,76.48,72.79,24.53,,11.996,56.9,2950.6,40.72
PUMP_001,226,2024-12-10 09:00:00,0,88.31,23.75,8.462,67.61,56.67,40.65,9.247,1.209,82.1,68.65,25.05,,11.991,56.9,2959.6,40.75
PUMP_001,227,2024-12-10 10:00:00,0,90.23,23.33,7.869,67.88,61.47,41.37,8.897,1.21,84.09,70.41,25.37,,11.997,35.9,2952.0,41.09
PUMP_001,228,2024-12-10 11:00:00,0,82.89,23.12,8.136,67.97,59.68,40.33,8.866,1.144,78.02,71.94,24.62,,12.011,56.6,2958.8,41.82
PUMP_001,229,2024-12-10 12:00:00,0,84.34,23.19,8.123,70.83,61.5,39.98,9.006,1.206,77.91,71.52,25.31,,11.997,71.8,2957.6,41.98
PUMP_001,230,2024-12-10 13:00:00,0,85.61,23.14,8.169,68.61,58.64,38.49,8.979,1.196,81.21,73.84,24.25,145.2,11.993,65.5,2956.4,41.76
PUMP_001,231,2024-12-10 14:00:00,0,88.11,23.08,8.393,68.63,58.28,41.14,8.761,1.26,81.78,73.79,25.99,,11.997,69.2,2952.9,42.08
PUMP_001,232,2024-12-10 15:00:00,0,83.22,23.04,8.914,66.43,56.86,40.5,9.086,1.126,77.67,74.96,25.22,,11.981,51.8,2955.4,41.8
PUMP_001,233,2024-12-10 16:00:00,0,84.56,23.09,9.099,68.2,58.92,39.72,8.925,1.135,76.57,74.83,25.04,,12.006,57.7,2953.8,41.38
PUMP_001,234,2024-12-10 17:00:00,0,86.4,22.84,8.64,69.23,61.1,40.78,8.789,1.142,83.07,75.64,24.67,,11.973,36.4,2955.1,40.68
PUMP_001,235,2024-12-10 18:00:00,0,85.78,23.01,9.285,68.9,59.06,40.17,9.085,1.133,79.77,73.7,25.35,,11.993,51.5,2954.4,40.05
PUMP_001,236,2024-12-10 19:00:00,0,84.32,23.18,8.903,71.8,59.3,40.25,9.009,1.116,78.77,74.37,25.13,,12.011,55.4,2949.9,39.7
PUMP_001,237,2024-12-10 20:00:00,0,84.76,23.28,9.418,70.01,60.74,41.31,8.759,1.04,75.44,74.86,25.95,,12.005,46.0,2957.8,39.22
PUMP_001,238,2024-12-10 21:00:00,0,82.53,23.42,9.043,72.12,62.26,39.59,9.152,1.132,74.58,74.32,24.8,,12.009,36.3,2954.8,39.35
PUMP_001,239,2024-12-10 22:00:00,0,84.57,23.49,9.186,70.75,60.97,41.77,9.003,1.163,79.78,73.47,25.59,,11.999,64.7,2953.8,38.87
PUMP_001,240,2024-12-10 23:00:00,0,84.52,24.0,9.332,70.94,61.23,39.6,8.912,1.127,78.19,73.7,24.06,204.0,12.018,53.7,2953.6,37.61
PUMP_001,241,2024-12-11 00:00:00,0,85.42,23.98,10.124,71.0,59.74,40.3,9.117,1.223,75.49,72.95,24.8,,12.014,52.9,2955.9,37.2
PUMP_001,242,2024-12-11 01:00:00,0,84.0,23.9,9.632,71.34,58.98,42.66,8.928,1.145,78.86,75.31,26.75,,12.007,45.7,2952.8,37.01
PUMP_001,243,2024-12-11 02:00:00,0,85.85,23.71,9.332,73.8,60.67,41.98,8.9,1.195,78.05,74.5,26.38,,12.014,58.1,2949.4,36.76
PUMP_001,244,2024-12-11 03:00:00,0,86.82,23.45,9.842,68.78,56.26,41.09,8.814,1.152,82.07,73.61,25.02,,12.011,53.8,2956.0,37.37
PUMP_001,245,2024-12-11 04:00:00,0,85.28,23.14,9.6,69.43,59.48,40.19,8.972,1.174,78.2,73.73,24.62,,11.993,55.4,2956.3,37.13
PUMP_001,246,2024-12-11 05:00:00,0,85.63,22.92,9.66,71.56,60.39,40.59,8.955,1.151,78.98,72.87,24.97,,11.98,60.0,2954.5,37.48
PUMP_001,247,2024-12-11 06:00:00,0,85.1,22.9,10.102,72.52,60.48,41.17,8.891,1.193,80.01,76.94,25.47,,12.006,35.3,2952.1,37.47
PUMP_001,248,2024-12-11 07:00:00,0,85.0,22.99,9.976,73.63,57.43,41.18,8.783,1.139,76.58,75.45,25.07,,12.008,74.0,2955.2,37.45
PUMP_001,249,2024-12-11 08:00:00,0,83.7,23.0,10.132,73.59,59.96,41.1,8.899,1.155,75.18,73.89,25.0,,12.016,38.1,2951.3,37.12
PUMP_001,250,2024-12-11 09:00:00,0,85.57,22.81,10.161,72.72,62.95,41.19,8.869,1.149,78.19,77.03,25.3,257.5,11.986,54.4,2952.4,37.1
PUMP_001,251,2024-12-11 10:00:00,0,84.82,23.03,10.337,74.78,61.61,41.06,8.702,1.121,79.11,74.7,25.58,,11.986,43.9,2953.1,36.79
PUMP_001,252,2024-12-11 11:00:00,0,88.77,23.22,10.455,75.04,63.32,39.99,8.68,1.148,79.34,73.31,24.42,,12.007,57.5,2957.1,36.86
PUMP_001,253,2024-12-11 12:00:00,0,87.83,23.18,9.962,74.19,60.14,40.86,8.941,1.22,77.9,77.81,25.38,,11.999,47.0,2954.1,36.76
PUMP_001,254,2024-12-11 13:00:00,0,85.69,23.01,10.71,75.45,65.2,42.19,8.525,1.118,79.85,75.14,26.66,,11.972,72.0,2953.9,36.39
PUMP_001,255,2024-12-11 14:00:00,0,83.63,23.15,10.396,74.8,62.4,40.17,8.887,1.144,75.6,75.51,24.48,,12.006,52.0,2959.9,36.78
PUMP_001,256,2024-12-11 15:00:00,0,83.0,23.2,10.38,73.97,62.51,41.27,8.794,1.177,75.33,76.45,25.59,,11.972,62.5,2955.9,36.95
PUMP_001,257,2024-12-11 16:00:00,0,87.14,22.84,10.826,75.86,66.8,40.74,9.022,1.17,76.86,78.57,25.76,,11.986,45.7,2955.8,36.77
PUMP_001,258,2024-12-11 17:00:00,0,85.47,22.82,10.962,75.35,65.25,41.62,8.784,1.124,77.15,76.69,25.72,,12.02,35.8,2954.1,36.83
PUMP_001,259,2024-12-11 18:00:00,0,85.86,22.88,10.869,75.46,62.59,41.2,8.93,1.027,78.57,74.64,25.41,,12.027,52.4,2953.5,36.8
PUMP_001,260,2024-12-11 19:00:00,0,81.86,22.66,11.352,77.63,63.57,42.92,8.789,1.141,76.28,77.92,27.15,299.4,11.982,58.1,2949.5,36.45
PUMP_001,261,2024-12-11 20:00:00,2,149.67,22.71,11.611,81.79,66.68,55.09,7.951,0.97,137.28,91.21,33.98,,11.995,54.8,2957.4,36.48
PUMP_001,262,2024-12-11 21:00:00,2,148.82,22.34,11.948,83.4,68.97,53.49,8.028,1.117,140.34,95.62,33.57,,12.001,76.4,2956.1,36.23
PUMP_001,263,2024-12-11 22:00:00,2,146.0,22.68,12.008,83.96,68.42,55.32,7.869,1.063,133.92,92.36,34.42,,12.027,65.4,2954.6,35.85
PUMP_001,264,2024-12-11 23:00:00,2,147.15,22.99,12.247,85.3,68.85,54.06,8.054,1.095,134.98,88.49,33.34,,11.993,77.8,2954.7,35.21
PUMP_001,265,2024-12-12 00:00:00,2,148.47,22.93,12.434,85.71,71.91,54.27,7.791,1.017,139.75,93.3,33.8,,11.993,47.7,2956.8,35.06
PUMP_001,266,2024-12-12 01:00:00,2,148.09,23.02,12.219,84.35,68.66,55.12,7.955,0.99,137.25,96.31,34.25,,12.023,68.9,2951.1,35.29
PUMP_001,267,2024-12-12 02:00:00,2,147.47,22.41,12.759,85.3,72.89,54.43,8.032,1.061,135.42,95.79,34.11,,11.994,58.9,2953.5,35.01
PUMP_001,268,2024-12-12 03:00:00,2,147.81,22.13,12.701,85.74,69.86,55.72,7.994,1.048,136.35,96.4,34.27,,12.011,61.3,2952.2,36.02
PUMP_001,269,2024-12-12 04:00:00,2,147.55,22.05,12.321,90.33,75.39,54.26,8.153,1.028,138.48,91.42,33.62,,11.978,77.4,2959.4,36.37
PUMP_001,270,2024-12-12 05:00:00,2,148.27,21.78,12.413,89.75,72.87,54.44,7.801,1.049,139.32,95.05,33.69,349.2,11.997,63.1,2957.2,36.89
PUMP_001,271,2024-12-12 06:00:00,2,150.65,21.96,13.01,87.15,72.09,54.45,7.716,1.155,137.88,92.26,34.0,,11.975,73.6,2949.5,37.21
PUMP_001,272,2024-12-12 07:00:00,2,143.38,22.46,13.069,87.5,69.79,54.58,7.762,1.076,132.26,94.11,33.38,,11.984,66.2,2951.2,37.95
PUMP_001,273,2024-12-12 08:00:00,2,147.57,22.17,13.209,86.76,69.11,56.12,7.973,1.083,136.39,91.57,35.14,,12.013,40.5,2954.7,37.64
PUMP_001,274,2024-12-12 09:00:00,2,148.32,21.96,13.341,86.06,70.63,55.74,7.948,1.074,135.34,92.86,34.69,,11.999,65.1,2953.8,36.61
PUMP_001,275,2024-12-12 10:00:00,2,148.53,22.02,13.517,88.67,73.12,56.75,7.892,1.097,137.0,92.96,34.59,,11.995,55.8,2951.7,36.44
PUMP_001,276,2024-12-12 11:00:00,2,147.33,22.42,13.811,87.81,71.14,57.3,7.728,1.029,135.94,95.95,35.94,,11.989,74.5,2959.9,36.66
PUMP_001,277,2024-12-12 12:00:00,2,144.84,22.11,13.411,89.29,70.11,54.38,7.969,0.953,135.39,95.93,34.56,,11.997,69.7,2955.8,36.72
PUMP_001,278,2024-12-12 13:00:00,2,148.59,22.18,13.511,87.61,68.91,55.41,7.706,1.026,139.0,95.15,34.7,,12.005,39.5,2956.2,36.83
PUMP_001,279,2024-12-12 14:00:00,2,151.11,22.63,13.647,89.0,69.71,54.33,8.011,1.064,138.88,92.38,34.21,,12.015,40.8,2953.3,37.36
PUMP_001,280,2024-12-12 15:00:00,2,145.24,22.22,14.109,90.48,70.16,54.74,8.228,0.991,133.52,94.41,33.92,457.8,11.961,38.0,2956.8,37.51
PUMP_001,281,2024-12-12 16:00:00,2,149.55,21.9,14.466,91.06,73.35,54.92,7.899,1.022,138.95,93.79,33.33,,11.988,56.2,2954.0,37.83
PUMP_001,282,2024-12-12 17:00:00,2,147.41,21.79,14.165,91.43,75.12,54.58,7.923,0.999,134.91,96.87,33.05,,12.002,38.5,2954.3,37.46
PUMP_001,283,2024-12-12 18:00:00,2,147.89,21.66,13.767,89.47,72.14,54.63,7.779,1.085,137.21,97.59,33.92,,11.999,66.1,2956.5,37.02
PUMP_001,284,2024-12-12 19:00:00,2,146.1,21.87,14.086,92.6,70.8,55.49,7.603,1.054,134.43,97.53,34.11,,12.006,58.8,2950.9,37.66
PUMP_001,285,2024-12-12 20:00:00,2,147.4,21.93,14.425,90.76,72.71,54.57,7.755,1.048,134.2,94.44,33.42,,12.004,70.9,2959.0,37.7
PUMP_001,286,2024-12-12 21:00:00,2,150.34,21.48,14.615,92.93,74.16,56.47,7.687,1.045,136.96,91.04,34.92,,11.995,47.0,2955.5,37.45
PUMP_001,287,2024-12-12 22:00:00,2,149.05,21.61,14.775,92.4,77.21,54.93,7.636,1.017,139.56,92.96,34.26,,11.992,57.3,2958.2,37.21
PUMP_001,288,2024-12-12 23:00:00,2,151.12,21.47,15.009,90.94,70.93,58.34,8.043,1.025,138.92,98.87,35.5,,11.996,40.1,2952.3,36.95
PUMP_001,289,2024-12-13 00:00:00,2,150.12,21.79,15.046,92.63,73.63,55.45,7.85,0.968,140.82,95.76,34.14,,12.017,73.0,2952.7,36.66
PUMP_001,290,2024-12-13 01:00:00,2,148.79,21.63,15.511,93.84,77.55,55.97,7.859,0.926,136.1,95.3,35.24,524.1,11.989,42.5,2952.1,36.15
PUMP_001,291,2024-12-13 02:00:00,2,151.14,21.47,15.205,94.48,76.08,54.79,7.765,1.018,139.57,99.78,33.49,,11.999,39.4,2955.6,35.55
PUMP_001,292,2024-12-13 03:00:00,2,148.79,21.6,15.284,93.82,75.83,57.54,7.778,1.023,140.69,99.28,35.94,,12.003,43.8,2955.2,35.47
PUMP_002,1,2024-07-02 00:00:00,0,84.12,24.08,1.737,52.44,47.0,39.38,9.192,1.218,81.7,60.87,24.73,,12.007,65.7,2951.1,36.8
PUMP_002,2,2024-07-02 01:00:00,0,81.74,23.97,2.069,55.16,49.47,39.23,9.302,1.162,78.39,62.43,23.96,,12.014,41.6,2954.2,36.19
PUMP_002,3,2024-07-02 02:00:00,0,85.48,23.45,2.378,52.13,44.35,38.54,9.402,1.264,76.91,63.91,23.35,,11.968,37.1,2955.8,36.18
PUMP_002,4,2024-07-02 03:00:00,0,86.31,23.46,1.563,53.9,48.72,37.19,9.248,1.206,82.03,60.21,23.99,,11.999,63.1,2958.7,36.15
PUMP_002,5,2024-07-02 04:00:00,0,86.04,23.47,1.545,51.04,46.36,39.63,9.457,1.207,84.99,63.02,24.42,,12.006,62.6,2953.6,36.41
PUMP_002,6,2024-07-02 05:00:00,0,85.76,23.51,1.581,51.95,48.94,37.68,9.317,1.195,81.61,63.55,23.43,,12.003,50.9,2953.4,36.19
PUMP_002,7,2024-07-02 06:00:00,0,84.37,24.04,2.202,52.81,48.85,37.76,9.169,1.281,77.46,63.61,23.37,,12.014,55.3,2954.9,35.74
PUMP_002,8,2024-07-02 07:00:00,0,83.55,24.35,2.061,52.52,47.23,39.29,9.308,1.278,78.98,62.81,24.69,,11.995,56.0,2955.9,35.58
PUMP_002,9,2024-07-02 08:00:00,0,85.99,24.55,1.766,51.0,48.04,38.59,9.422,1.322,78.78,63.39,24.75,,12.001,45.3,2954.6,35.59
PUMP_002,10,2024-07-02 09:00:00,0,85.77,24.31,1.809,50.95,48.2,39.98,9.46,1.223,82.59,67.11,25.12,39.2,12.018,48.5,2957.6,35.68
PUMP_002,11,2024-07-02 10:00:00,0,83.99,24.18,1.596,53.29,47.48,38.23,9.354,1.259,77.42,65.19,23.21,,11.966,53.0,2953.0,35.37
PUMP_002,12,2024-07-02 11:00:00,0,87.0,24.16,2.023,53.55,48.07,37.64,9.203,1.198,81.89,63.0,22.91,,12.009,60.9,2955.3,35.73
PUMP_002,13,2024-07-02 12:00:00,0,83.41,23.96,1.706,53.97,45.74,37.45,9.171,1.237,77.03,63.88,23.19,,11.995,76.1,2956.1,35.48
PUMP_002,14,2024-07-02 13:00:00,0,83.95,24.09,1.736,54.35,47.69,36.34,9.274,1.229,78.03,63.96,22.56,,11.986,58.2,2954.0,35.13
PUMP_002,15,2024-07-02 14:00:00,0,87.95,24.18,1.953,52.18,46.8,37.75,9.417,1.269,85.04,62.63,22.84,,12.005,66.4,2957.1,34.92
PUMP_002,16,2024-07-02 15:00:00,0,86.56,23.9,1.754,51.6,47.65,39.03,9.255,1.291,81.53,62.62,24.64,,12.018,69.7,2955.4,35.35
PUMP_002,17,2024-07-02 16:00:00,0,84.36,24.2,1.743,53.76,47.53,38.54,9.258,1.29,78.39,65.83,23.58,,12.016,39.9,2957.0,35.29
PUMP_002,18,2024-07-02 17:00:00,0,85.52,24.23,1.804,52.93,47.64,38.02,9.205,1.216,78.54,63.26,24.29,,11.998,63.1,2955.5,35.01
PUMP_002,19,2024-07-02 18:00:00,0,85.28,23.8,2.001,50.73,45.14,37.11,9.155,1.29,77.15,62.05,23.87,,12.013,55.7,2955.9,35.39
PUMP_002,20,2024-07-02 19:00:00,0,80.06,23.78,2.214,50.66,47.19,38.21,9.177,1.248,73.23,63.94,23.71,32.6,12.013,59.6,2953.4,36.24
PUMP_002,21,2024-07-02 20:00:00,0,83.37,23.85,1.949,52.65,48.86,38.92,9.215,1.237,78.52,64.23,24.42,,11.999,36.7,2953.4,36.33
PUMP_002,22,2024-07-02 21:00:00,0,84.91,24.1,2.004,51.78,48.26,38.4,9.42,1.221,81.36,60.47,23.43,,11.99,74.0,2958.1,36.82
PUMP_002,23,2024-07-02 22:00:00,0,84.36,24.01,1.753,51.97,47.8,38.16,9.165,1.227,78.37,63.96,24.03,,11.99,76.0,2956.6,37.23
PUMP_002,24,2024-07-02 23:00:00,0,85.44,24.22,1.627,53.4,46.4,37.3,9.203,1.319,82.8,65.59,23.05,,12.013,35.1,2952.4,36.99
PUMP_002,25,2024-07-03 00:00:00,0,87.03,24.27,1.968,53.0,47.52,38.8,9.083,1.262,80.63,64.85,23.73,,11.999,44.2,2955.5,37.0
PUMP_002,26,2024-07-03 01:00:00,0,84.42,23.94,1.848,53.74,48.32,35.2,9.288,1.257,78.93,68.06,21.86,,11.984,42.7,2949.1,36.49
